score_threshold,patient_count,tp,fp,tn,fn,precision,recall,specificity,f1,balanced_accuracy,youden_j
0.030500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.030600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.030700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.030800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.030900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.031900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.032900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.033900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.034900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.035900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.036900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.037900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038700,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038800,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.038900,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039000,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039100,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039200,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039300,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039400,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039500,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039600,605,377,219,8,1,0.632550,0.997354,0.035242,0.774127,0.516298,0.032597
0.039700,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.039800,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.039900,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040000,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040100,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040200,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040300,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040400,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040500,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040600,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040700,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040800,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.040900,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041000,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041100,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041200,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041300,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041400,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041500,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041600,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041700,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041800,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.041900,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042000,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042100,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042200,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042300,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042400,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042500,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042600,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042700,605,377,218,9,1,0.633613,0.997354,0.039648,0.774923,0.518501,0.037002
0.042800,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.042900,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043000,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043100,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043200,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043300,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043400,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043500,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043600,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043700,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043800,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.043900,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044000,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044100,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044200,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044300,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044400,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044500,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044600,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044700,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044800,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.044900,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045000,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045100,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045200,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045300,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045400,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045500,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045600,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045700,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045800,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.045900,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046000,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046100,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046200,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046300,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046400,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046500,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046600,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046700,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046800,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.046900,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047000,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047100,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047200,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047300,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047400,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047500,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047600,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047700,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047800,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.047900,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048000,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048100,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048200,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048300,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048400,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048500,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048600,605,377,217,10,1,0.634680,0.997354,0.044053,0.775720,0.520704,0.041407
0.048700,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.048800,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.048900,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049000,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049100,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049200,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049300,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049400,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049500,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049600,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049700,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049800,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.049900,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050000,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050100,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050200,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050300,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050400,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050500,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050600,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050700,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050800,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.050900,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051000,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051100,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051200,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051300,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051400,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051500,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051600,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051700,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051800,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.051900,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052000,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052100,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052200,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052300,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052400,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052500,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052600,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052700,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052800,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.052900,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053000,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053100,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053200,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053300,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053400,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053500,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053600,605,377,216,11,1,0.635750,0.997354,0.048458,0.776519,0.522906,0.045813
0.053700,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.053800,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.053900,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054000,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054100,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054200,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054300,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054400,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054500,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054600,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054700,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054800,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.054900,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055000,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055100,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055200,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055300,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055400,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055500,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055600,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055700,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055800,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
0.055900,605,376,214,13,2,0.637288,0.994709,0.057269,0.776860,0.525989,0.051978
